,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
23485,1.09539e+18,https://www.airbnb.com/rooms/1095389797554170679,20250300000000.0,08/03/25,city scrape,Appartamento vicino alla stazion,"Welcome to our bright apartment, ideal for families or couples! A minute's walk from 'La Storta' station, the train reaches the center of Rome in 25 minutes. It has 2 double bedrooms, a large bathroom with shower and a half bathroom with washing machine. Very spacious living room with adjacent dining area. Equipped kitchen and two habitable balconies, on both sides of the house. <br />The ideal stay in a quiet location, with all the comforts to get to the city!",,https://a0.muscache.com/pictures/miso/Hosting-1095389797554170679/original/dab14173-562d-4aa8-bb7d-d59d5d92f443.jpeg,38385653,https://www.airbnb.com/users/show/38385653,Francesca,2015-07-13,"Olgiata, Italy",,within a day,100%,57%,f,https://a0.muscache.com/im/pictures/user/d83764d0-d955-40b8-b20c-94a99a2f7a80.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d83764d0-d955-40b8-b20c-94a99a2f7a80.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,XV Cassia/Flaminia,,42.00325,12.38293,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""TV"", ""Bidet"", ""Refrigerator"", ""Free parking on premises"", ""Elevator"", ""Host greets you"", ""Air conditioning"", ""Oven"", ""Stove"", ""Washer"", ""Bed linens"", ""Kitchen"", ""Hot water""]",$137.00,1,29,1.0,1.0,29.0,29.0,1.0,29.0,,t,29,59,89,269,08/03/25,2,2,0,269,2,12,1644.0,22/09/24,13/10/24,4.5,4.5,4.0,4.5,4.5,4.5,4.5,IT058091C2LR7PFBI3,f,1,1,0,0,0.36
23492,1.09778e+18,https://www.airbnb.com/rooms/1097776461708668297,20250300000000.0,05/03/25,city scrape,Room Pantheon,"Relax in this quiet, centrally-located space.",Very quiet central neighborhood near the Colosseum 20 min walk is surrounded by home bars restaurants and much more.,https://a0.muscache.com/pictures/hosting/Hosting-1097776461708668297/original/5cdf0cdf-66ac-4f3f-b318-303e343bd098.jpeg,562930166,https://www.airbnb.com/users/show/562930166,Lili,2024-02-19,"Rome, Italy",,within a day,50%,96%,t,https://a0.muscache.com/im/pictures/user/User-562930166/original/45011ed2-f84a-4de4-a794-ce9104b85711.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-562930166/original/45011ed2-f84a-4de4-a794-ce9104b85711.jpeg?aki_policy=profile_x_medium,,4.0,4.0,['phone'],t,t,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,,41.87729,12.5058,Private room in home,Private room,2,1.0,1 private bath,1.0,2.0,"[""Bidet"", ""Fire extinguisher"", ""TV"", ""Wifi"", ""Free street parking"", ""Host greets you"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Hot water"", ""Body soap"", ""First aid kit"", ""Bed linens"", ""Hair dryer"", ""Heating - split type ductless system"", ""Essentials"", ""Clothing storage: closet"", ""AC - split type ductless system"", ""Extra pillows and blankets"", ""Exterior security cameras on property"", ""Paid street parking off premises"", ""Room-darkening shades""]",$66.00,2,20,2.0,2.0,20.0,20.0,2.0,20.0,,t,29,59,89,179,05/03/25,17,17,0,179,17,102,6732.0,04/04/24,24/10/24,4.88,4.82,4.88,4.94,4.88,4.76,4.41,IT058091C22CZOMKA8,f,4,0,4,0,1.52
23509,1.09786e+18,https://www.airbnb.com/rooms/1097858871420378904,20250300000000.0,07/03/25,city scrape,Room Piazza di Spagna,"Relax in this quiet, centrally-located space.","Very quiet and central neighborhood connected by means of transport surrounded by restaurants, bars, homemade pizzerias and more.",https://a0.muscache.com/pictures/hosting/Hosting-1097858871420378904/original/ed07f685-50fc-440f-a452-dd35c0572d0f.jpeg,562930166,https://www.airbnb.com/users/show/562930166,Lili,2024-02-19,"Rome, Italy",,within a day,50%,96%,t,https://a0.muscache.com/im/pictures/user/User-562930166/original/45011ed2-f84a-4de4-a794-ce9104b85711.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-562930166/original/45011ed2-f84a-4de4-a794-ce9104b85711.jpeg?aki_policy=profile_x_medium,,4.0,4.0,['phone'],t,t,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,,41.8782885,12.5066095,Private room in home,Private room,3,1.0,1 private bath,1.0,2.0,"[""Dedicated workspace"", ""Fire extinguisher"", ""Hangers"", ""Refrigerator"", ""TV"", ""Wifi"", ""Free street parking"", ""Host greets you"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Hot water"", ""Body soap"", ""First aid kit"", ""Bed linens"", ""Backyard"", ""Hair dryer"", ""Heating - split type ductless system"", ""Shampoo"", ""Essentials"", ""Clothing storage: closet"", ""AC - split type ductless system"", ""Books and reading material"", ""Extra pillows and blankets"", ""Exterior security cameras on property"", ""Paid street parking off premises"", ""Room-darkening shades""]",$200.00,2,20,2.0,2.0,20.0,20.0,2.0,20.0,,t,29,59,89,179,07/03/25,9,9,0,179,9,54,10800.0,28/04/24,21/10/24,4.67,4.78,4.56,4.89,4.78,4.56,4.22,IT058091C22CZOMKA8,f,4,0,4,0,0.86
23533,1.09651e+18,https://www.airbnb.com/rooms/1096506837630722654,20250300000000.0,11/03/25,city scrape,Room Fontana di trevi,"Relax in this quiet, centrally-located space.",Very quiet and central neighborhood surrounded by local nightlife bars and more.,https://a0.muscache.com/pictures/hosting/Hosting-1096506837630722654/original/89be925e-f169-46e1-ad91-759f3b4ca86f.jpeg,562930166,https://www.airbnb.com/users/show/562930166,Lili,2024-02-19,"Rome, Italy",,within a day,50%,96%,t,https://a0.muscache.com/im/pictures/user/User-562930166/original/45011ed2-f84a-4de4-a794-ce9104b85711.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-562930166/original/45011ed2-f84a-4de4-a794-ce9104b85711.jpeg?aki_policy=profile_x_medium,,4.0,4.0,['phone'],t,t,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,,41.8782885,12.5066095,Private room in vacation home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Dedicated workspace"", ""Bidet"", ""Fire extinguisher"", ""Hangers"", ""Refrigerator"", ""TV"", ""Wifi"", ""Free street parking"", ""Host greets you"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Hot water"", ""Body soap"", ""First aid kit"", ""Bed linens"", ""Backyard"", ""Hair dryer"", ""Heating - split type ductless system"", ""Essentials"", ""Clothing storage: closet"", ""AC - split type ductless system"", ""Books and reading material"", ""Extra pillows and blankets"", ""Exterior security cameras on property"", ""Paid street parking off premises"", ""Room-darkening shades""]",$64.00,2,20,2.0,2.0,20.0,20.0,2.0,20.0,,t,25,55,85,175,11/03/25,22,22,0,175,22,132,8448.0,17/04/24,26/10/24,4.91,4.86,4.91,4.91,5.0,4.68,4.64,IT058091C22CZOMKA8,f,4,0,4,0,2.01
23587,1.10003e+18,https://www.airbnb.com/rooms/1100027985754303649,20250300000000.0,12/03/25,city scrape,Luxury en-suite room,"Very spacious room with furnishings that make it ideal for those traveling and looking for a clean , organized and comfortable space, and equipped with a private en-suite bathroom.",,https://a0.muscache.com/pictures/hosting/Hosting-836332330312545232/original/883d2a77-b9d6-4808-b016-e01c0c544d2e.jpeg,66698077,https://www.airbnb.com/users/show/66698077,Francesco,2016-11-04,,Romano de Roma,within a day,50%,32%,f,https://a0.muscache.com/im/pictures/user/883fbc52-afbe-4aa4-bea7-68e2ec1fe1e2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/883fbc52-afbe-4aa4-bea7-68e2ec1fe1e2.jpg?aki_policy=profile_x_medium,,5.0,5.0,"['email', 'phone']",t,t,,VII San Giovanni/Cinecittà,,41.86759,12.53356,Private room in bed and breakfast,Private room,4,1.0,1 private bath,1.0,0.0,"[""TV"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Air conditioning"", ""Central heating"", ""Noise decibel monitors on property"", ""First aid kit"", ""Luggage dropoff allowed"", ""Washer \u2013\u00a0In building"", ""Lock on bedroom door"", ""Kitchen"", ""Hot water"", ""Cleaning available during stay""]",$74.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,0,0,0,0,12/03/25,2,2,0,0,2,12,888.0,20/04/24,21/06/24,4.5,4.5,5.0,5.0,5.0,4.5,5.0,IT058091B44NB74MGQ,f,5,3,2,0,0.18
23606,1.10067e+18,https://www.airbnb.com/rooms/1100672522465344622,20250300000000.0,11/03/25,city scrape,La Terrazza di Roma,"Bright and comfortable designer loft with a very large terrace from which you can enjoy a 360 ° view of Rome.<br />Thanks to this space in a strategic position you can reach the center of Rome in a short time via the Piazza Bologna metro or the different bus lines, just a 5-minute walk away.<br />Lively neighborhood, close to the most beautiful parks in Rome, with restaurants and trendy clubs and a very comfortable supermarket open 24 hours below the house.",,https://a0.muscache.com/pictures/miso/Hosting-1100672522465344622/original/ee32f573-b15b-4b7f-b468-df77605f797e.jpeg,14440245,https://www.airbnb.com/users/show/14440245,Gianlorenzo,2014-04-18,"Rome, Italy","Sono una persona che ama girare il mondo e  che è curiosa di conoscere il maggior numero di persone che lo popolano. Adoro confrontare la mia esperienza di vita con quella di chi incontro. C'è sempre da imparare qualcosa, oltre che qualcosa da raccontare.
Amo lo sport, soprattutto quelli di gruppo ed all'aria aperta, la musica e soprattutto il cibo. 
Viaggio sempre con mia moglie, a meno che non sia una noiosa ed obbligata trasferta di lavoro.",within a day,71%,78%,f,https://a0.muscache.com/im/pictures/user/User/original/460aaacc-589d-4777-bf5a-90cf20274af0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/460aaacc-589d-4777-bf5a-90cf20274af0.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,II Parioli/Nomentano,,41.91885,12.52028,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Bidet"", ""Hangers"", ""Coffee"", ""Dining table"", ""TV"", ""Other gas stove"", ""Laundromat nearby"", ""Wifi"", ""Host greets you"", ""Hot water kettle"", ""Dishwasher"", ""Cleaning products"", ""Hot water"", ""Body soap"", ""Heating"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Elevator"", ""Air conditioning"", ""First aid kit"", ""Bed linens"", ""Shower gel"", ""Hair dryer"", ""Baking sheet"", ""Shampoo"", ""Essentials"", ""Clothing storage: closet"", ""Cooking basics"", ""Books and reading material"", ""Outdoor dining area"", ""Kitchen""]",$140.00,1,30,1.0,1.0,30.0,30.0,1.0,30.0,,t,0,3,3,16,11/03/25,35,35,0,16,35,210,29400.0,06/05/24,04/11/24,4.97,4.97,4.97,4.97,5.0,4.86,4.91,IT058091C2HR9N4PGO,f,1,1,0,0,3.39
23616,1.09722e+18,https://www.airbnb.com/rooms/1097217043698078131,20250300000000.0,15/03/25,previous scrape,Cozy Prime Location B&B (III),"A charming basement apartment nestled in the heart of a peaceful and quiet neighborhood offers a cozy retreat with easy access to vibrant city life. This central and convenient three-bedroom apartment is ideal for travelers seeking comfort and proximity to Rome's iconic landmarks. The communal spaces include the entrance, kitchen, and two shared bathrooms. Supermarkets, shops, and public transport stops are conveniently located in the neighborhood. Enjoy the closeness to the city center!",,https://a0.muscache.com/pictures/miso/Hosting-1097217043698078131/original/131d6713-80c2-45ca-ae5d-3440432aba24.jpeg,145341610,https://www.airbnb.com/users/show/145341610,Salman,2017-10-08,"Rome, Italy",l am living in Rome with my wife and l am software developer. We have additional free room in our house and we are happy to host you in our sweet apartment.,within a day,67%,99%,,https://a0.muscache.com/im/pictures/user/User-145341610/original/48dc5180-96c6-4a43-88e7-ecfa5d36c8de.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-145341610/original/48dc5180-96c6-4a43-88e7-ecfa5d36c8de.jpeg?aki_policy=profile_x_medium,,2.0,5.0,"['email', 'phone']",t,t,,VII San Giovanni/Cinecittà,,41.88053807,12.51377163,Private room in rental unit,Private room,2,,2 baths,,,"[""Extra pillows and blankets"", ""Cleaning products"", ""Hair dryer"", ""Shared backyard"", ""Central heating"", ""Dedicated workspace"", ""Baking sheet"", ""First aid kit"", ""Kitchen"", ""Oven"", ""Clothing storage: wardrobe"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Cleaning available during stay"", ""Hot water"", ""Iron"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Window guards"", ""Shower gel"", ""Essentials"", ""Bed linens"", ""Elevator"", ""Wine glasses"", ""Dishes and silverware"", ""Shampoo"", ""Portable fans"", ""Coffee"", ""Free dryer"", ""Candy refrigerator"", ""Breakfast"", ""Body soap"", ""Bidet"", ""Freezer"", ""Wifi"", ""Single level home"", ""Gas stove"", ""Mosquito net"", ""Cooking basics"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Washer""]",,2,28,2.0,2.0,28.0,28.0,2.0,28.0,,t,0,0,0,0,15/03/25,53,53,0,0,52,255,,17/03/24,03/01/25,4.64,4.74,4.53,4.77,4.89,4.77,4.6,IT058091C27L2JVCOC,t,1,0,1,0,4.37
23735,1.10338e+18,https://www.airbnb.com/rooms/1103379716582750425,20250300000000.0,06/03/25,city scrape,Appartamento Lidia 68,"Bright, comfortable and thoughtful apartment in every detail.<br />Completely renovated, furnished and equipped with every comfort, it consists of: large entrance, living room, kitchen, double bedroom, bathroom with shower. Air conditioning, Wi-Fi, washing machine, 50-inch smart TV.  <br />Quiet and well-served area with cafes/restaurants/market, Archaeological Park of Caffarella/Appia Antica 100 meters away, metro A Ponte Lungo 900 meters, bus line 628 200mt to visit Rome",,https://a0.muscache.com/pictures/miso/Hosting-1103379716582750425/original/a8379091-d105-49ad-bac3-a9f88ea03808.jpeg,564916581,https://www.airbnb.com/users/show/564916581,Daniele,2024-02-03,,,within a day,100%,100%,t,https://a0.muscache.com/im/pictures/user/User/original/f54b1588-048c-4700-9e00-bd8af60b6d3f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/f54b1588-048c-4700-9e00-bd8af60b6d3f.jpeg?aki_policy=profile_x_medium,,1.0,2.0,['phone'],t,t,,VII San Giovanni/Cinecittà,,41.872249,12.5104869,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Toaster"", ""Bidet"", ""Iron"", ""Hangers"", ""Refrigerator"", ""Paid parking on premises"", ""Coffee"", ""Dining table"", ""Washer"", ""Microwave"", ""Wifi"", ""Coffee maker"", ""Host greets you"", ""Oven"", ""Hot water kettle"", ""Drying rack for clothing"", ""Free dryer \u2013 In unit"", ""Hot water"", ""Body soap"", ""Single level home"", ""Wine glasses"", ""Dishes and silverware"", ""Elevator"", ""Air conditioning"", ""Central heating"", ""Stainless steel gas stove"", ""Bed linens"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Clothing storage: closet"", ""Cooking basics"", ""Freezer"", ""50 inch HDTV"", ""Kitchen""]",$70.00,3,29,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,25,42,71,221,06/03/25,29,29,0,221,29,174,12180.0,22/04/24,22/10/24,4.83,4.86,4.79,4.9,5.0,4.62,4.72,IT058091C2WSVQH5RT,t,1,1,0,0,2.73
23763,1.10642e+18,https://www.airbnb.com/rooms/1106423308204391851,20250300000000.0,15/03/25,city scrape,Stanza fiera di Roma/aeroporto,"A spacious and quiet room, it has a kitchen and a large living room. It also has a large balcony where you can eat and relax. Comfortable for those who have to make stops or contests at the new fair in Rome. There is also the train that arrives in the center in 20 minutes. I hope to see you at my place.",,https://a0.muscache.com/pictures/hosting/Hosting-1106423308204391851/original/887e51c8-02dd-4ae3-8ee2-72c5d2a7e477.jpeg,1733729,https://www.airbnb.com/users/show/1733729,Riccardo,2012-11-02,"Rome, Italy",ambiente in famiglia,within a day,91%,69%,t,https://a0.muscache.com/im/pictures/user/1b91956b-2467-4250-93e1-68947f46fd98.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1b91956b-2467-4250-93e1-68947f46fd98.jpg?aki_policy=profile_x_medium,,5.0,8.0,"['email', 'phone']",t,t,,XI Arvalia/Portuense,,41.82883,12.31651,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wifi"", ""Air conditioning"", ""Dedicated workspace"", ""Pets allowed"", ""Free parking on premises"", ""First aid kit"", ""Kitchen"", ""Lock on bedroom door"", ""Washer""]",$30.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,t,28,57,87,266,15/03/25,6,6,0,266,6,255,7650.0,29/04/24,14/09/24,4.17,4.5,4.67,4.33,5.0,4.17,4.5,29401,f,5,1,4,0,0.56
23807,1.10703e+18,https://www.airbnb.com/rooms/1107026877551650608,20250300000000.0,11/03/25,city scrape,Lussuoso Appartamento da Sogno con Vista Pantheon,Quiet appartment in the hearth of Rome with a view direct to the Pantheon.<br />Perfect for family who would like to have an exclusive experience of Rome.,,https://a0.muscache.com/pictures/miso/Hosting-1107026877551650608/original/651f814d-99d1-4d80-85bd-79f3169b5d52.jpeg,453284698,https://www.airbnb.com/users/show/453284698,Massimo,2022-08-04,,,within a day,75%,100%,f,https://a0.muscache.com/im/pictures/user/d78d2c71-1508-45d8-b64f-51b2397b03ba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d78d2c71-1508-45d8-b64f-51b2397b03ba.jpg?aki_policy=profile_x_medium,,4.0,4.0,"['email', 'phone']",t,t,,I Centro Storico,,41.89885861,12.47701971,Entire serviced apartment,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Dedicated workspace"", ""Bidet"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee"", ""Culti conditioner"", ""Clothing storage"", ""Dining table"", ""Induction stove"", ""Crib - available upon request"", ""Mini fridge"", ""Self check-in"", ""TV"", ""Private entrance"", ""Wifi"", ""Breakfast"", ""Hot water kettle"", ""Babysitter recommendations"", ""Dishwasher"", ""Long term stays allowed"", ""Cleaning products"", ""Coffee maker: espresso machine, pour-over coffee"", ""Luggage dropoff allowed"", ""Culti shampoo"", ""Hot water"", ""Heating"", ""Carbon monoxide alarm"", ""City skyline view"", ""Wine glasses"", ""Dishes and silverware"", ""Elevator"", ""Air conditioning"", ""Building staff"", ""Cleaning available during stay"", ""Bed linens"", ""Shower gel"", ""Hair dryer"", ""Essentials"", ""Cooking basics"", ""Books and reading material"", ""Extra pillows and blankets"", ""Stainless steel single oven"", ""Room-darkening shades"", ""Kitchen"", ""Culti body soap"", ""Safe""]","$1,241.00",1,365,1.0,2.0,8.0,365.0,1.1,68.1,,t,11,33,50,223,11/03/25,0,0,0,223,0,0,0.0,,,,,,,,,,IT058091A18LDWOS6I,t,4,4,0,0,
23808,1.10703e+18,https://www.airbnb.com/rooms/1107030875622682967,20250300000000.0,10/03/25,previous scrape,Colosseo Apartment,"Thanks to the central location of this property, the entire group will have easy access to all the local attractions.<br />The property consists of two double bedrooms, two bathrooms, equipped kitchen, lounge with dining table and a beautiful outdoor patio.",,https://a0.muscache.com/pictures/miso/Hosting-1107030875622682967/original/62ff835b-7ea6-4e0e-9461-756964f4b531.jpeg,66698077,https://www.airbnb.com/users/show/66698077,Francesco,2016-11-04,,Romano de Roma,within a day,50%,32%,f,https://a0.muscache.com/im/pictures/user/883fbc52-afbe-4aa4-bea7-68e2ec1fe1e2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/883fbc52-afbe-4aa4-bea7-68e2ec1fe1e2.jpg?aki_policy=profile_x_medium,,5.0,5.0,"['email', 'phone']",t,t,,I Centro Storico,,41.89222559,12.49973854,Entire home,Entire home/apt,8,,2 baths,2.0,,"[""Dedicated workspace"", ""Bidet"", ""Fire extinguisher"", ""Hangers"", ""Refrigerator"", ""Coffee"", ""Dining table"", ""TV"", ""Private entrance"", ""Wifi"", ""Oven"", ""Hot water kettle"", ""Cleaning products"", ""Luggage dropoff allowed"", ""Hot water"", ""Body soap"", ""Wine glasses"", ""Dishes and silverware"", ""Outdoor furniture"", ""Air conditioning"", ""Central heating"", ""Trash compactor"", ""Hot tub"", ""First aid kit"", ""Bed linens"", ""Shower gel"", ""Hair dryer"", ""Coffee maker: Nespresso"", ""Shampoo"", ""Essentials"", ""Clothing storage: closet"", ""Cooking basics"", ""Freezer"", ""Outdoor dining area"", ""Bathtub"", ""Other stove"", ""Kitchen""]",,3,365,3.0,3.0,365.0,365.0,3.0,365.0,,,0,0,0,0,10/03/25,6,6,0,0,6,36,,18/03/24,28/06/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,IT058091B4IL7MFS4T,f,5,3,2,0,0.5
23894,1.10581e+18,https://www.airbnb.com/rooms/1105810824129278118,20250300000000.0,10/03/25,city scrape,Trastevere Boutique Apartment,"With this place downtown, your family will be close to everything.",,https://a0.muscache.com/pictures/hosting/Hosting-1105810824129278118/original/46fab268-acc5-41ac-98f9-ddc369d6e787.jpeg,26471084,https://www.airbnb.com/users/show/26471084,Dorota Marta,2015-01-21,,,within a day,100%,13%,f,https://a0.muscache.com/im/users/26471084/profile_pic/1429711244/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/26471084/profile_pic/1429711244/original.jpg?aki_policy=profile_x_medium,Prati,6.0,7.0,"['email', 'phone']",t,t,,XII Monte Verde,,41.8833378,12.47004133,Entire home,Entire home/apt,8,2.0,2 baths,3.0,5.0,"[""TV"", ""Wifi"", ""Paid parking on premises"", ""Air conditioning"", ""Washer"", ""Kitchen""]",$700.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,t,0,0,0,0,10/03/25,0,0,0,0,0,0,0.0,,,,,,,,,,,f,6,6,0,0,
23911,1.10854e+18,https://www.airbnb.com/rooms/1108541523501012770,20250300000000.0,10/03/25,city scrape,Under Trastevere stars,"Live like a local on Gianicolo hill!<br /><br />Gianicolo hill is known all over the world for its fantastic belvedere.  The Acqua Paola fountain, called by the Romans “Fontanone”, by night is surely the most romantic place. It is only 400 mts from the house, so you can greet Rome from here each evening before going to bed.<br />Also, in 10 minutes by walk you’ll be in Trastevere and from there you can reach any area of the city center.<br /><br />Special offer for new opening in 2024: free parking in private box!",,https://a0.muscache.com/pictures/hosting/Hosting-1108541523501012770/original/9b80ca27-cc0e-4017-88cb-003becb666db.jpeg,208814870,https://www.airbnb.com/users/show/208814870,Vezio,2018-11-08,,,within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-208814870/original/5b60cecc-7dad-4f12-b45f-acc07c124d1d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-208814870/original/5b60cecc-7dad-4f12-b45f-acc07c124d1d.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,XII Monte Verde,,41.8863819,12.4612016,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Bidet"", ""Hangers"", ""Refrigerator"", ""Dining table"", ""Self check-in"", ""Microwave"", ""TV"", ""Private entrance"", ""Wifi"", ""Other induction stove"", ""Long term stays allowed"", ""Cleaning products"", ""Luggage dropoff allowed"", ""Hot water"", ""Dishes and silverware"", ""Air conditioning"", ""Central heating"", ""Bed linens"", ""Lockbox"", ""Hair dryer"", ""Cooking basics"", ""Freezer"", ""Free parking on premises"", ""Kitchen""]",$71.00,3,365,1.0,5.0,1125.0,1125.0,3.0,1125.0,,t,21,42,70,307,10/03/25,0,0,0,239,0,0,0.0,,,,,,,,,,IT058091C2X2KIYDFX,t,1,1,0,0,
23927,1.10918e+18,https://www.airbnb.com/rooms/1109178410022053927,20250300000000.0,15/03/25,city scrape,Appartamento San Giovanni,Relax in this authentic but modern apartment in San Giovanni. Where you can enjoy a real Roman experience within walking distance of the city center.<br />CIR permission visible in the QR code.,,https://a0.muscache.com/pictures/hosting/Hosting-1109178410022053927/original/5544eb88-3997-4717-ad55-37a947be25ce.jpeg,566298235,https://www.airbnb.com/users/show/566298235,Graziano,2024-10-03,"Rome, Italy",,within a day,100%,43%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1.0,1.0,['phone'],f,t,,VII San Giovanni/Cinecittà,,41.87417,12.50795,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Smoke alarm"", ""Stainless steel single oven"", ""Cleaning products"", ""Air conditioning"", ""Hair dryer"", ""Bathtub"", ""Ethernet connection"", ""Coffee maker: espresso machine"", ""Central heating"", ""Paid parking on premises"", ""Neutro shampoo"", ""Baking sheet"", ""First aid kit"", ""Kitchen"", ""Hot water kettle"", ""Dining table"", ""Building staff"", ""Neutro body soap"", ""Books and reading material"", ""Microwave"", ""Hot water"", ""TV"", ""Fire extinguisher"", ""Other gas stove"", ""Shower gel"", ""Essentials"", ""Bed linens"", ""Elevator"", ""Wine glasses"", ""Dishes and silverware"", ""Coffee"", ""Safe"", ""Carbon monoxide alarm"", ""Bidet"", ""Freezer"", ""Wifi"", ""Single level home"", ""Conditioner"", ""Refrigerator"", ""Cooking basics"", ""Self check-in"", ""Washer""]",$105.00,1,20,1.0,1.0,20.0,20.0,1.0,20.0,,t,0,5,5,5,15/03/25,1,1,0,5,1,6,630.0,23/09/24,23/09/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,IT016417907022024B,f,1,1,0,0,0.17
