,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
28483,1.22825e+18,https://www.airbnb.com/rooms/1228250025812633871,20250300000000.0,15/03/25,city scrape,Lary's Rooms - Vatican,"Lary's Rooms is a new guest house in the center of Rome, its location is strategic as it is located a few meters from San Pietro, Castel Sant'Angelo and the Ottaviano metro stop.<br />Our guests will enjoy several amenities: daily room cleaning, wi-fi, air conditioning, toiletries, smart TV, luggage storage, 24/7 online reception...",,https://a0.muscache.com/pictures/miso/Hosting-1228250025812633871/original/182e9fb3-dfdf-400d-a96a-1eb10070db3a.jpeg,672336904,https://www.airbnb.com/users/show/672336904,Laura,11/01/25,,,,,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,3.0,3.0,"['email', 'phone']",f,f,,I Centro Storico,,41.909077,12.4558818,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Wifi"", ""Air conditioning"", ""Hair dryer"", ""Smart lock"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Iron"", ""Exterior security cameras on property"", ""Paid parking on premises"", ""Self check-in"", ""First aid kit"", ""Carbon monoxide alarm"", ""Heating"", ""Lock on bedroom door""]",$111.00,1,365,1.0,3.0,10.0,99.0,2.1,47.2,,t,5,12,29,195,15/03/25,0,0,0,189,0,0,0.0,,,,,,,,,,IT058091B47U66S2JS,t,3,0,3,0,
28492,1.22608e+18,https://www.airbnb.com/rooms/1226081563960928450,20250300000000.0,11/03/25,city scrape,Mellini 44 Penthouse,"Super bright penthouse on the top floor of a modern building equipped with concierge in a very central but also quiet area of the refined Prati district and close to excellent shops and restaurants. From the apartment you can easily walk in a few minutes to attractions such as Castel Sant'Angelo, Piazza  Navona, Via del Corso, Piazza di Spagna, San Pietro and Vatican Museums.",,https://a0.muscache.com/pictures/hosting/Hosting-1226081563960928450/original/741e8600-2ea1-4b17-99c0-fcdac290292a.jpeg,596912343,https://www.airbnb.com/users/show/596912343,Laura,18/08/24,,,within an hour,100%,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1.0,1.0,"['email', 'phone']",f,t,,I Centro Storico,,41.90812248,12.47239512,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Paid parking on premises"", ""Coffee"", ""Dining table"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi"", ""Hot water kettle"", ""Dishwasher"", ""Pets allowed"", ""Hot water"", ""Dishes and silverware"", ""Elevator"", ""Air conditioning"", ""Central heating"", ""First aid kit"", ""Bed linens"", ""Hair dryer"", ""Freezer"", ""Oven""]",$158.00,3,30,3.0,3.0,30.0,30.0,3.0,30.0,,t,16,31,60,222,11/03/25,11,11,2,222,8,66,10428.0,22/09/24,23/02/25,5.0,5.0,4.91,4.82,4.82,5.0,4.91,IT058091C2MAKBWCKM,t,1,1,0,0,1.93
28516,1.22901e+18,https://www.airbnb.com/rooms/1229011089201006578,20250300000000.0,08/03/25,city scrape,Lary's Rooms Vatican,"Lary's Rooms is a new guest house in the center of Rome, its location is strategic as it is located a few meters from San Pietro, Castel Sant'Angelo and the Ottaviano metro stop. Our guests will enjoy several amenities: daily room cleaning, wi-fi, air conditioning, toiletries, smart TV, luggage storage, 24/7 online reception...",,https://a0.muscache.com/pictures/miso/Hosting-1229011089201006578/original/b335a944-4733-406f-a88e-e1722eaf0ae6.jpeg,672336904,https://www.airbnb.com/users/show/672336904,Laura,11/01/25,,,,,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,3.0,3.0,"['email', 'phone']",f,f,,I Centro Storico,,41.909077,12.4558818,Private room in rental unit,Private room,3,1.0,1 private bath,1.0,2.0,"[""TV"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Paid parking on premises"", ""Air conditioning"", ""Smart lock"", ""Exterior security cameras on property"", ""First aid kit"", ""Self check-in"", ""Hair dryer"", ""Heating""]",$114.00,1,365,1.0,3.0,2.0,99.0,2.2,45.7,,t,8,15,27,210,08/03/25,0,0,0,204,0,0,0.0,,,,,,,,,,IT058091B47U66S2JS,t,3,0,3,0,
28517,1.22902e+18,https://www.airbnb.com/rooms/1229016598893157479,20250300000000.0,11/03/25,city scrape,Lary's Rooms Vatican,"Lary's Rooms is a new guest house in the center of Rome, its location is strategic as it is located a few meters from San Pietro, Castel Sant'Angelo and the Ottaviano metro stop. Our guests will enjoy several amenities: daily room cleaning, wi-fi, air conditioning, toiletries, smart TV, luggage storage, 24/7 online reception...",,https://a0.muscache.com/pictures/miso/Hosting-1229016598893157479/original/38403701-f445-45f2-891b-7c38a6bc0a37.jpeg,672336904,https://www.airbnb.com/users/show/672336904,Laura,11/01/25,,,,,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,3.0,3.0,"['email', 'phone']",f,f,,I Centro Storico,,41.909077,12.4558818,Private room in rental unit,Private room,4,1.0,1 private bath,1.0,2.0,"[""TV"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Air conditioning"", ""Smart lock"", ""Exterior security cameras on property"", ""First aid kit"", ""Self check-in"", ""Hair dryer"", ""Heating""]",$124.00,1,365,1.0,3.0,10.0,99.0,2.1,46.4,,t,0,0,0,0,11/03/25,1,1,0,0,1,6,744.0,11/11/24,11/11/24,5.0,5.0,5.0,5.0,5.0,4.0,4.0,IT058091B47U66S2JS,t,3,0,3,0,0.25
28556,1.23243e+18,https://www.airbnb.com/rooms/1232433110055548304,20250300000000.0,12/03/25,city scrape,Dimora Aniene,"Large apartment, located a few meters from the Conca d 'Oro Metro station, connected to all tourist sites,  has 2 double bedrooms and a living room with sofa bed, suitable for couples of friends and families, is equipped with wi-fi fiber, smart TV, air conditioning in each room, full kitchen and modern bathroom with shower.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIzMjQzMzExMDA1NTU0ODMwNA%3D%3D/original/6e6bb565-d382-4efc-8646-bb1dda677b38.jpeg,122789933,https://www.airbnb.com/users/show/122789933,Mario,27/03/17,"Rome, Italy",,within an hour,100%,100%,,https://a0.muscache.com/im/pictures/user/51a9d79c-6a8a-4663-a82a-8d1f4d023c92.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/51a9d79c-6a8a-4663-a82a-8d1f4d023c92.jpg?aki_policy=profile_x_medium,,9.0,15.0,"['email', 'phone', 'work_email']",t,t,,III Monte Sacro,,41.93741638,12.53094337,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Refrigerator"", ""Paid parking garage off premises"", ""Clothing storage"", ""Washer"", ""Self check-in"", ""TV"", ""Wifi"", ""Free street parking"", ""Hot water kettle"", ""Stove"", ""Cleaning products"", ""Hot water"", ""Body soap"", ""Wine glasses"", ""Elevator"", ""Air conditioning"", ""Central heating"", ""First aid kit"", ""Bed linens"", ""Shower gel"", ""Lockbox"", ""Hair dryer"", ""Shampoo"", ""Extra pillows and blankets"", ""Kitchen""]",$103.00,2,28,2.0,2.0,28.0,28.0,2.0,28.0,,t,30,60,90,270,12/03/25,0,0,0,270,0,0,0.0,,,,,,,,,,IT058091C2EPWF2WSU,t,7,7,0,0,
28695,1.2332e+18,https://www.airbnb.com/rooms/1233195622300866149,20250300000000.0,05/03/25,city scrape,Portami in Villa -Gianicolo,"Cute studio in the Monteverde district, 1.9 km from Trastevere Station that connects the Leonardo da Vinci airport in Fiumicino, 3.5 km from St. Peter's Basilica, 2.5 km from Bambino Jesús hospital and 1.5 km from San Camillo hospital.<br />Old town easily reachable by bus nearby <br />It is located in the building on the second floor without an elevator, entire apartment in open space with a double bed and sofa bed, kitchen, bathroom with shower, washing machine and outdoor balcony",,https://a0.muscache.com/pictures/hosting/Hosting-1233195622300866149/original/f8ead745-2b5d-445f-976a-559c1b56d208.jpeg,541062145,https://www.airbnb.com/users/show/541062145,Laura,09/10/23,"Rome, Italy",Credo nella condivisione e nel tutt’uno dell’universo e mi piace pensare che ogni ospite a Portami in Villa possa portare con se un bel ricordo in ogni angolo della terra e oltre! ✨,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User/original/17e31ba0-6822-4c74-93ae-f6f6914f2c08.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/17e31ba0-6822-4c74-93ae-f6f6914f2c08.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,XII Monte Verde,,41.8793923,12.4508097,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,3.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Fire extinguisher"", ""Hangers"", ""Refrigerator"", ""Paid parking on premises"", ""Coffee"", ""Ethernet connection"", ""Dining table"", ""Crib - available upon request"", ""Clothing storage: walk-in closet"", ""Washer"", ""Microwave"", ""TV"", ""Children\u2019s books and toys"", ""Housekeeping available 1 day a week - available at extra cost"", ""Coffee maker: espresso machine"", ""Wifi"", ""Free street parking"", ""Hot water kettle"", ""Cleaning products"", ""Blender"", ""Pets allowed"", ""Hot water"", ""Body soap"", ""Heating"", ""Wine glasses"", ""Dishes and silverware"", ""Outdoor furniture"", ""Air conditioning"", ""First aid kit"", ""Bed linens"", ""Shower gel"", ""Ceiling fan"", ""Conditioner"", ""Hair dryer"", ""Private patio or balcony"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""High chair - available upon request"", ""Changing table - available upon request"", ""Other stove"", ""Kitchen"", ""Safe""]",$95.00,1,28,1.0,1.0,28.0,28.0,1.0,28.0,,t,21,32,42,202,05/03/25,11,11,0,202,11,66,6270.0,18/09/24,06/12/24,4.91,5.0,4.91,4.91,5.0,4.64,4.82,IT058091C2492HEJD6,t,1,1,0,0,1.95
28732,1.23381e+18,https://www.airbnb.com/rooms/1233805812709991852,20250300000000.0,10/03/25,city scrape,Trastevere Cisterna 9,"Kick back and relax in this calm, stylish space. In the heart of Trastevere in a quite street is this magnificent fully refurbished apartment in a historical building in Trastevere. Fully equipped with all amenities of a high end apartment. All rooms have high power air conditioning. Bathrooms are sunlight bright and stylish.",,https://a0.muscache.com/pictures/miso/Hosting-1233805812709991852/original/b5629561-04a3-4eee-a19e-a6928c09920c.jpeg,598861338,https://www.airbnb.com/users/show/598861338,Mario,29/08/24,,,within an hour,100%,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,2.0,3.0,"['email', 'phone']",f,t,,I Centro Storico,,41.88945063,12.47222413,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,4.0,"[""Bidet"", ""Iron"", ""Smoke alarm"", ""Fire extinguisher"", ""Refrigerator"", ""Paid parking garage off premises"", ""Ethernet connection"", ""Dining table"", ""Washer"", ""TV"", ""Housekeeping available every day - available at extra cost"", ""Laundromat nearby"", ""Wifi"", ""Coffee maker"", ""Host greets you"", ""Oven"", ""Dishwasher"", ""Stove"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Hot water"", ""Body soap"", ""Heating"", ""Carbon monoxide alarm"", ""Crib"", ""Dishes and silverware"", ""Air conditioning"", ""First aid kit"", ""Bed linens"", ""Conditioner"", ""Hair dryer"", ""Shampoo"", ""Cooking basics"", ""Freezer"", ""Kitchen"", ""Safe""]",$152.00,3,365,3.0,3.0,365.0,365.0,3.0,365.0,,t,11,30,38,301,10/03/25,8,8,0,233,7,48,7296.0,18/09/24,07/01/25,4.63,4.88,4.75,4.63,4.75,4.75,4.25,IT058091C2N9UAGDRZ,t,2,2,0,0,1.38
28734,1.23382e+18,https://www.airbnb.com/rooms/1233821433642390953,20250300000000.0,12/03/25,city scrape,Trastevere Cisterna 8,"Sit back, enjoy the bliss in this calm, stylish space. In the heart of Trastevere, fully refurbished in style this apartment offers a unique way to experience Trastevere, with unique views of ancient roof tops covered in vegetation in the heart of Rome.",,https://a0.muscache.com/pictures/miso/Hosting-1233821433642390953/original/43960a81-8324-4dc0-9246-59e40a7db050.jpeg,598861338,https://www.airbnb.com/users/show/598861338,Mario,29/08/24,,,within an hour,100%,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,2.0,3.0,"['email', 'phone']",f,t,,I Centro Storico,,41.88971735,12.47293054,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Bidet"", ""Iron"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Refrigerator"", ""Ethernet connection"", ""Dining table"", ""Washer"", ""TV"", ""Radiant heating"", ""Laundromat nearby"", ""Coffee maker"", ""Host greets you"", ""Oven"", ""Dishwasher"", ""Stove"", ""Drying rack for clothing"", ""Hot water"", ""Carbon monoxide alarm"", ""Housekeeping available 3 hours a day, every day - available at extra cost"", ""Crib"", ""Dishes and silverware"", ""Air conditioning"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Kitchen"", ""Fast wifi \u2013 78 Mbps"", ""Safe""]",$172.00,3,365,2.0,3.0,365.0,365.0,3.0,365.0,,t,4,14,22,213,12/03/25,10,10,1,146,8,60,10320.0,23/09/24,21/02/25,5.0,4.8,5.0,4.7,4.8,4.9,4.7,IT058091C2V3SA7GFU,t,2,2,0,0,1.75
28772,1.23641e+18,https://www.airbnb.com/rooms/1236412366866684385,20250300000000.0,07/03/25,city scrape,Private room near the Colosseum,Enjoy a local experience in Romanesque style in “Casa Bianca”.,,https://a0.muscache.com/pictures/hosting/Hosting-1236412366866684385/original/ec186465-8c5c-4919-aacb-b4eb5d99a0d8.jpeg,541139130,https://www.airbnb.com/users/show/541139130,Laura,09/10/23,,,within a few hours,100%,97%,t,https://a0.muscache.com/im/pictures/user/User-541139130/original/9e658c48-469c-4077-9315-4a2d6069c032.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-541139130/original/9e658c48-469c-4077-9315-4a2d6069c032.jpeg?aki_policy=profile_x_medium,,2.0,3.0,['phone'],t,t,,I Centro Storico,,41.88880173,12.51152466,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Dedicated workspace"", ""Fire extinguisher"", ""Paid parking on premises"", ""First aid kit"", ""Lock on bedroom door""]",$63.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,13,17,25,277,07/03/25,3,3,0,212,3,18,1134.0,01/10/24,22/10/24,5.0,4.67,5.0,5.0,5.0,5.0,4.67,IT058091C2Z5K4XJVX,f,2,0,2,0,0.57
28887,1.23822e+18,https://www.airbnb.com/rooms/1238218572602342694,20250300000000.0,12/03/25,city scrape,Appartamento Roma MetroA,"Lovely newly renovated apartment, located 750 meters from Metro A of Arco di Travertino and 750 meters from Porta Furba.<br />The apartment is on the ground floor of a 2-story building and enjoys a 60 sqm terrace equipped with table, chairs and a sunshade. <br />The area is very quiet despite having restaurants, bars and aperitifs within walking distance.<br />The apartment can accommodate up to 4 people.<br />Free covered parking",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIzODIxODU3MjYwMjM0MjY5NA%3D%3D/original/35443687-1584-4c43-8449-585fe3245ff2.jpeg,585641159,https://www.airbnb.com/users/show/585641159,Laura,25/06/24,"Rome, Italy",,,,,f,https://a0.muscache.com/im/pictures/user/User/original/f0d913e7-12f3-4df2-81aa-6591ee2bdaae.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/f0d913e7-12f3-4df2-81aa-6591ee2bdaae.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,VII San Giovanni/Cinecittà,,41.86641503,12.54224374,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,5.0,"[""Bidet"", ""Iron"", ""Smoke alarm"", ""Hangers"", ""Mosquito net"", ""Coffee"", ""Clothing storage"", ""Microwave"", ""TV"", ""Wifi"", ""Host greets you"", ""Stove"", ""Cleaning products"", ""Hot water"", ""Heating"", ""Carbon monoxide alarm"", ""Wine glasses"", ""Elevator"", ""Outdoor furniture"", ""Air conditioning"", ""Bed linens"", ""Shower gel"", ""Hair dryer"", ""Freezer"", ""Free parking on premises"", ""Books and reading material"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Oven""]",$161.00,3,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,29,59,89,179,12/03/25,0,0,0,179,0,0,0.0,,,,,,,,,,IT058091C2JPQZR3ZD,t,1,1,0,0,
28894,1.24107e+18,https://www.airbnb.com/rooms/1241074884682005714,20250300000000.0,05/03/25,city scrape,La casa di Denise Apartment,"Denise's house is an elegant and quiet apartment in the heart of Ostia, a short walk from the sea and a ten-minute walk from Lido Centro station that leads to the center of Rome. The house is on the second floor, totally renovated, with all comforts for a pleasant stay. Below the house are bars, supermarkets, pharmacies and the fascinating Via delle Baleniere for shopping. And then, in addition to the local markets, you can enjoy the typical markets, set up right behind the house.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0MTA3NDg4NDY4MjAwNTcxNA%3D%3D/original/2f9f1f4d-0383-49d0-ad65-658f489290fd.jpeg,650845045,https://www.airbnb.com/users/show/650845045,Laura,08/09/24,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/75e38f20-d6b4-46d3-8a6f-af5b6e1e4e97.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/75e38f20-d6b4-46d3-8a6f-af5b6e1e4e97.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,X Ostia/Acilia,,41.73554064,12.27498436,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Bidet"", ""Hangers"", ""Refrigerator"", ""Coffee"", ""Clothing storage"", ""TV"", ""Laundromat nearby"", ""Wifi"", ""Coffee maker"", ""Host greets you"", ""Hot water kettle"", ""Cleaning products"", ""Hot water"", ""Body soap"", ""Heating"", ""Carbon monoxide alarm"", ""Wine glasses"", ""Dishes and silverware"", ""Air conditioning"", ""Trash compactor"", ""First aid kit"", ""Bed linens"", ""Conditioner"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Freezer"", ""Waterfront"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades""]",$63.00,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,2,3,10,17,05/03/25,1,1,0,17,1,6,378.0,27/12/24,27/12/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,IT058091C2H234YNZH,t,1,1,0,0,0.43
29025,1.24638e+18,https://www.airbnb.com/rooms/1246378261505396721,20250300000000.0,06/03/25,city scrape,Il mondo di Gianna,"Our vacation home is the ideal place to immerse yourself in the unique atmosphere of this eternal city. Located in a privileged location, we offer you a cozy and comfortable retreat for your Roman stay. The spacious and tastefully furnished rooms offer you an oasis of relaxation.  Our property is a short walk from the Jonio metro stop, line B1 a few minutes from the main tourist attractions of the city of Rome.",,https://a0.muscache.com/pictures/miso/Hosting-1246378261505396721/original/a7ca42c7-575a-4e31-97a2-2dee806435f3.jpeg,27024893,https://www.airbnb.com/users/show/27024893,Laura,01/02/15,,,within an hour,100%,,f,https://a0.muscache.com/im/users/27024893/profile_pic/1422778609/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/27024893/profile_pic/1422778609/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,III Monte Sacro,,41.9478429,12.5254998,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Fire extinguisher"", ""Hangers"", ""Refrigerator"", ""Coffee"", ""Dining table"", ""Kitchen"", ""Dove body soap"", ""Microwave"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Free carport on premises \u2013 2 spaces"", ""Other gas stove"", ""Radiant heating"", ""Laundromat nearby"", ""Coffee maker: espresso machine"", ""Wifi"", ""Children\u2019s dinnerware"", ""Hot water kettle"", ""Dishwasher"", ""Board games"", ""Outdoor playground"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Blender"", ""Hot water"", ""Pack \u2019n play/Travel crib - available upon request"", ""Carbon monoxide alarm"", ""Single level home"", ""Wine glasses"", ""Dishes and silverware"", ""Elevator"", ""Outdoor furniture"", ""Dove shampoo"", ""Smeg stainless steel single oven"", ""First aid kit"", ""Shower gel"", ""Conditioner"", ""Hair dryer"", ""Heating - split type ductless system"", ""Baking sheet"", ""Cooking basics"", ""AC - split type ductless system"", ""Freezer"", ""Books and reading material"", ""Extra pillows and blankets"", ""Clamp on table seat high chair - available upon request"", ""Patio or balcony"", ""Table corner guards"", ""50 inch TV with standard cable"", ""Clothing storage: closet, wardrobe, and dresser""]",$171.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,26,53,83,358,06/03/25,0,0,0,294,0,0,0.0,,,,,,,,,,IT058091C2IIE9PAE5,f,1,1,0,0,
29220,1.2505e+18,https://www.airbnb.com/rooms/1250502172931191937,20250300000000.0,10/03/25,city scrape,"The Colosseo Room: Relax, Comfort e Stile a Roma","Le Tre M Guesthouse, modern and cozy, offers 4 independent rooms with private bathroom, ultra-fast Wi-Fi and exclusive amenities such as memory foam mattresses and fridge in the room. Located in the historic district of Tor Pignattara, just 20 minutes from the center of Rome, it is perfect for exploring the city. Enjoy a private garden with seasonal pool and proximity to the fascinating frescoed catacombs. Well connected by public transport, it is surrounded by restaurants, bars and essential services.",,https://a0.muscache.com/pictures/miso/Hosting-1250502172931191937/original/331fe21d-44fc-4e7a-a72a-38b265003b10.jpeg,651638443,https://www.airbnb.com/users/show/651638443,Mario,12/09/24,"Rome, Italy",,within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/dbffdc33-d4e3-4dff-ad45-44a3d22f20a1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/dbffdc33-d4e3-4dff-ad45-44a3d22f20a1.jpeg?aki_policy=profile_x_medium,,4.0,4.0,"['email', 'phone']",t,t,,V Prenestino/Centocelle,,41.87887,12.542106,Private room in condo,Private room,2,1.0,1 private bath,1.0,1.0,"[""Paid parking off premises"", ""Bidet"", ""Iron"", ""Fire extinguisher"", ""Hangers"", ""Refrigerator"", ""Washer"", ""Microwave"", ""TV"", ""Pool"", ""Wifi"", ""Coffee maker"", ""Free street parking"", ""Host greets you"", ""Dishwasher"", ""Stove"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Carbon monoxide alarm"", ""Single level home"", ""Dishes and silverware"", ""Air conditioning"", ""First aid kit"", ""Bed linens"", ""Backyard"", ""Hair dryer"", ""Cooking basics"", ""Extra pillows and blankets"", ""Exterior security cameras on property"", ""Room-darkening shades"", ""Kitchen""]",$87.00,1,29,1.0,1.0,1.0,29.0,1.0,24.6,,t,9,24,53,298,10/03/25,0,0,0,230,0,0,0.0,,,,,,,,,,IT058091B4N9Y8BSVQ,t,4,0,4,0,
29223,1.25057e+18,https://www.airbnb.com/rooms/1250571030753840321,20250300000000.0,10/03/25,city scrape,"The Fori Room: Relax, Comfort e Stile a Roma","Le Tre M Guesthouse, modern and cozy, offers 4 independent rooms with private bathroom, ultra-fast Wi-Fi and exclusive amenities such as memory foam mattresses and fridge in the room. Located in the historic district of Tor Pignattara, just 20 minutes from the center of Rome, it is perfect for exploring the city. Enjoy a private garden with seasonal pool and proximity to the fascinating frescoed catacombs. Well connected by public transport, it is surrounded by restaurants, bars and essential services.",,https://a0.muscache.com/pictures/miso/Hosting-1250571030753840321/original/0f7b0a59-2242-4f19-af7a-b47703571460.jpeg,651638443,https://www.airbnb.com/users/show/651638443,Mario,12/09/24,"Rome, Italy",,within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/dbffdc33-d4e3-4dff-ad45-44a3d22f20a1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/dbffdc33-d4e3-4dff-ad45-44a3d22f20a1.jpeg?aki_policy=profile_x_medium,,4.0,4.0,"['email', 'phone']",t,t,,V Prenestino/Centocelle,,41.87887,12.542106,Private room in condo,Private room,2,1.0,1 private bath,1.0,2.0,"[""Bidet"", ""Iron"", ""Fire extinguisher"", ""Hangers"", ""Refrigerator"", ""Washer"", ""Microwave"", ""TV"", ""Pool"", ""Wifi"", ""Coffee maker"", ""Free street parking"", ""Host greets you"", ""Dishwasher"", ""Stove"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Carbon monoxide alarm"", ""Single level home"", ""Dishes and silverware"", ""Air conditioning"", ""First aid kit"", ""Bed linens"", ""Backyard"", ""Hair dryer"", ""Cooking basics"", ""BBQ grill"", ""Extra pillows and blankets"", ""Exterior security cameras on property"", ""Kitchen""]",$75.00,1,365,1.0,1.0,1.0,365.0,1.0,57.0,,t,20,41,70,329,10/03/25,0,0,0,261,0,0,0.0,,,,,,,,,,IT058091B4N9Y8BSVQ,t,4,0,4,0,
